"CODMUNDV";"Zona";"LAT";"LONG";"NOME_MUNIC";"NOME_UF";"UF";"REG";"CENTR";"RM";"MUN_HIS_TUR";"POP_2010";"POP_URB_10";"POP_2015";"POP_2016";"TXC_POP_10_16";"AREA";"DENS_2016";"PREF_12";"PART_12";"PREF_16";"PART_16";"ANTEN_TOTAL";"AREA_URB";"PIB";"PIB_PER_CAP";"PRIN_ATIVIDADE";"REC_TOTAL";"REC_PROP";"Perc.receitpropria";"DESP_TCU";"RENDA";"VEIC_2016";"AUTO_2016";"MOTO_2016";"VEIC_2010";"AUTO_2010";"MOTO_2010";"TXC_AUTO_10_16";"TXC_MOTO_10_16";"ACESS";"PAV";"CAL";"ARB";"LOGR";"TX_ACID_TRAN";"IDH";"PD";"PD_ANO";"PDMU";"VEIC_HAB";"MOTO_HAB";"AUTO_HAB"
3549953;135;-23,8507127;-46,94345528;"São Lourenço Da Serra";"SÃO PAULO";"SP";"Sudeste";"";"São Paulo";0;13973;"91%";15177;15323;0,020878526;186,4;82,20493562;"FERNANDO ANTONIO SEME AMED";"PMDB";"ARY ANTONIO DESPEZZIO CINTRA";"SD";20;0,5;220531,3036;14826,6306;"Serviços";37864848,91;14895175,26;"0,393377385";"Não informado";578,4559259;7693;5709;1217;4316;3182;678;0,124014655;0,124118711;0,014433058;"16%";0,140033977;0,032051431;0,181983701;"33,27122704";0,728;"Sim";"2008";"Não";0,502055733211512;0,0794230894733407;0,372577171572146
3550308;100;-23,56007121;-46,65912598;"São Paulo";"SÃO PAULO";"SP";"Sudeste";"Grande Metrópole Nacional";"São Paulo";1;11253503;"99%";11967825;NA;0,015504553;1523,3;7902,694807;"FERNANDO HADDAD";"PT";"JOÃO AGRIPINO DA COSTA DORIA JUNIOR";"PSDB";6036;1888,16;570706191,6;48275,446;"Serviços";NA;43639219257;"#DIV/0!";"Não informado";1413,447912;7622282;5949689;1026589;6229394;4957183;776045;0,037174576;0,05755251;0,085416061;"89%";0,855561586;0,692254311;0,851849209;"12,00414294";0,805;"Sim";"2014";"Sim";NA;NA;NA
3552502;136;-23,54340788;-46,30451286;"Suzano";"SÃO PAULO";"SP";"Sudeste";"";"São Paulo";1;262480;"96%";285280;288056;0,0210424;206,6;1394,269119;"PAULO FUMIO TOKUZUMI";"PSDB";"RODRIGO KENJI DE SOUZA ASHIUCHI";"PR";81;122,62;8998633,452;32193,1649;"Indústria";662631405,4;435616372,8;"0,657403753";"Não informado";668,0495263;121225;94150;16118;78164;59978;11705;0,094373754;0,066075461;0,018060696;"79%";0,725974631;0,692523387;0,568788735;"13,10008108";0,765;"Sim";"2004";"Não";0,420838309217652;0,0559543977559919;0,326846168800511
3552809;137;-23,62642074;-46,78901661;"Taboão Da Serra";"SÃO PAULO";"SP";"Sudeste";"";"São Paulo";1;244528;"100%";272177;275948;0,027142518;20,3;13593,49754;"FERNANDO FERNANDES FILHO";"PSDB";"FERNANDO FERNANDES FILHO";"PSDB";59;40,96;7375289,4;27899,50293;"Serviços";727457591,4;506163933,4;"0,695798545";"Não informado";799,1978327;121735;87358;24250;72722;52134;14324;0,108756878;0,111039466;0,009144991;"92%";0,891761016;0,82308923;0,882641663;"15,28020543";0,769;"Sim";"2006";"Não";0,441151956165654;0,08787887573021;0,316574137156276
3556453;138;-23,60225349;-47,01794339;"Vargem Grande Paulista";"SÃO PAULO";"SP";"Sudeste";"";"São Paulo";0;42997;"100%";48720;49542;0,031732904;42,1;1176,769596;"ROBERTO ROCHA";"PSB";"JOSUÉ SILVEIRA RAMOS";"PR";12;6,87;1496965,277;31841,51782;"Serviços";144396551,2;92663193,15;"0,641727191";"Não informado";926,8441935;26973;20759;3773;16113;12215;2384;0,111891964;0,096165454;0,003313317;"80%";0,728318916;0,788878315;0,830147459;"10,44299171";0,77;"Sim";"2013";"Não";0,544447135763594;0,0761576036494288;0,41901820677405
3502507;501;-22,84429355;-45,22990235;"Aparecida";"SÃO PAULO";"SP";"Sudeste";"Centro de Zona B";"RMVPLN";1;35007;"99%";36217;36248;0,008531331;121,1;299,3228737;"ANTONIO MARCIO DE SIQUEIRA";"PSDB";"ERNALDO CESAR MARCONDES";"PMDB";21;0;749994,0838;20746,15042;"Serviços";114621698,3;58142925,48;"0,507259326";"";733,2339216;20391;13480;4282;15207;9827;3246;0,065255505;0,056962622;0,033553479;"84%";0,790075236;0,55453874;0,535410199;"16,58191466";0,755;"Sim";"2006";"Não";0,562541381593467;0,118130655484441;0,371882586625469
3503158;502;-22,67335886;-44,44909219;"Arapeí";"SÃO PAULO";"SP";"Sudeste";"Centro Local";"RMVPLN";0;2493;"75%";2524;2516;0,003094313;156,8;16,04591837;"EDSON DE SOUZA QUINTANILHA";"PPS";"EDSON ANDRE DE SOUZA";"SD";3;0;22515,76565;8860,986087;"Adm. Pública";13445791,54;2932159,54;"0,218072661";"";454,1114286;975;700;190;644;454;113;0,090456731;0,109519735;0,002352941;"54%";0,315614213;0,266962014;0,182397619;"39,49447077";0,68;"Sim";"2014";"Em elaboração";0,38751987281399;0,075516693163752;0,278219395866455
3503505;503;-22,58151317;-44,69604111;"Areias";"SÃO PAULO";"SP";"Sudeste";"Centro Local";"RMVPLN";1;3696;"67%";3859;3869;0,010847646;305,2;12,67693316;"JOSE ANTONIO FERNANDES";"PSDB";"PAULO HENRIQUE DE SOUZA COUTINHO";"DEM";4;0;34683,70851;9034,568509;"Adm. Pública";15920352,61;4082748,91;"0,256448397";"";397,8525;1351;978;266;829;579;168;0,110534508;0,096262279;NA;"36%";0,238561578;0,327277548;0,337695671;"51,96154845";0,697;"Sim";"2014";"Pleito em Brasília";0,349185836133368;0,0687516154044973;0,252778495735332
3504909;504;-22,67886375;-44,32021836;"Bananal";"SÃO PAULO";"SP";"Sudeste";"Centro Local";"RMVPLN";1;10223;"80%";10775;10821;0,013233942;616;17,56655844;"MIRIAN FERREIRA DE OLIVEIRA BRUNO";"PV";"JORGE DA SILVA RODRIGUES FILHO";"PSDB";4;0;147696,7819;13829,28669;"Serviços";32127234,5;9622299,74;"0,299506008";"";602,3116667;3936;2914;635;2497;1912;342;0,087928445;0,131747448;0,021992495;"48%";0,313007809;0,249074794;0,18975589;"Sem informação";0,733;"Sim";"2014";"Fase de audiência";0,363737177710008;0,058682192034008;0,26929119305055
3508504;505;-23,1080866;-45,70593855;"Caçapava";"SÃO PAULO";"SP";"Sudeste";"";"RMVPLN";1;84752;"86%";91162;91883;0,018394329;370,2;248,1982712;"HENRIQUE LOURIVALDO RINCO DE OLIVEIRA";"PSDB";"FERNANDO CID DINIZ BORGES";"PV";40;23,76;3393999,234;37850,72974;"Indústria";233013259,7;134450605,6;"0,577008389";"";853,9119286;50610;36621;10510;34517;24926;7523;0,079979525;0,069159085;0,012103295;"73%";0,661058239;0,773835983;0,749904767;"9,952889656";0,788;"Sim";"2007";"Não";0,550809181241361;0,114384597803729;0,398561213717445
3508603;506;-22,66818705;-45,00932317;"Cachoeira Paulista";"SÃO PAULO";"SP";"Sudeste";"Centro Local";"RMVPLN";1;30091;"82%";32294;32536;0,017820761;288;112,9722222;"JOÃO LUIZ DO NASCIMENTO RAMOS";"PT";"EDSON MENDES MOTA";"PR";11;0;465339,9534;14637,47455;"Serviços";NA;NA;"";"";744,8490385;14481;10329;3104;9371;6650;2046;0,092062078;0,086934107;0,007650295;"75%";0,679364051;0,572558812;0,483926851;"15,6025713";0,764;"Sim";"2006";"Não";0,445076223260388;0,095402016228178;0,317463732480944
3509700;507;-22,73537005;-45,585928;"Campos Do Jordão";"SÃO PAULO";"SP";"Sudeste";"Centro Local";"RMVPLN";1;47789;"99%";50852;51157;0,015652224;290,5;176,0998279;"FREDERICO GUIDONI SCARANELLO";"PSDB";"FREDERICO GUIDONI SCARANELLO";"PSDB";61;0;909456,2961;18109,08377;"Serviços";168109242,8;87398856,34;"0,519893225";"";662,9654839;30414;21429;7127;21307;14874;5098;0,075758597;0,069304478;0,002500533;"46%";0,269710592;0,248966881;0,276479547;"3,957183277";0,749;"Sim";"2003";"Não";0,594522743710538;0,139316222608832;0,41888695584182
3509957;508;-22,70504289;-45,05342314;"Canas";"SÃO PAULO";"SP";"Sudeste";"Centro Local";"RMVPLN";0;4385;"93%";4852;4914;0,025623111;53,3;92,19512195;"VALDEREZ GOMES DE LUCENA FILHO";"PTB";"LUCEMIR DO AMARAL";"PSDB";5;0;129776,7601;27483,43076;"Serviços";17484485,07;4942247,52;"0,282664745";"";465,6483333;1564;1024;313;847;555;189;0,130319955;0,106156324;0,01151472;"47%";0,212022792;0,55176413;0,072396355;"Sem informação";0,704;"Não";"-";"Sem informação";0,318274318274318;0,0636955636955637;0,208384208384208
3510500;509;-23,62465676;-45,39003392;"Caraguatatuba";"SÃO PAULO";"SP";"Sudeste";"Centro Local";"RMVPLN";1;100840;"96%";113317;115071;0,029592945;485,4;237,0642769;"ANTÔNIO CARLOS DA SILVA";"PSDB";"JOSE PEREIRA DE AGUILAR JUNIOR";"PMDB";74;32,94;2422613,173;22088,41494;"Serviços";555236819,5;313059798,8;"0,563831122";"";881,3797917;57897;36412;17138;34088;20664;10819;0,119969068;0,096363588;0,0480829;"64%";0,604593943;0,666951988;0,613248465;"19,7266956";0,759;"Sim";"2011";"Sim";0,503141538702193;0,14893413631584;0,316430725378245
3513405;510;-22,57779879;-44,96674879;"Cruzeiro";"SÃO PAULO";"SP";"Sudeste";"Centro de Zona A";"RMVPLN";0;77039;"97%";81082;81406;0,012869407;305,7;266,293752;"ANA KARIN DIAS DE ALMEIDA ANDRADE";"PR";"THALES GABRIEL FONSECA";"SD";21;0;1925411,868;23945,52617;"Serviços";NA;NA;"";"";761,5754783;37616;25604;9516;27291;18987;6634;0,061622938;0,074820134;0,006291327;"87%";0,841018057;0,700166789;0,513725109;"8,668838004";0,788;"Sim";"2013";"Não";0,462078962238656;0,116895560523794;0,314522271085669
3513603;511;-23,07552232;-44,95983269;"Cunha";"SÃO PAULO";"SP";"Sudeste";"Centro Local";"RMVPLN";0;21866;"56%";22086;22007;0,002505886;1407,3;15,63774604;"OSMAR FELIPE JUNIOR";"PSDB";"ROLIEN GUARDA GARCIA";"PSB";6;0;167290,7782;7518,348759;"Serviços";49577101,67;16563076,5;"0,334087229";"";405,8357895;11027;6499;3768;6618;3794;2394;0,113652874;0,094957719;0,000462664;"32%";0,170198861;0,208140279;0,136868419;"9,022420715";0,684;"Sim";"2006";"Não";0,501067842050257;0,171218248739038;0,295315127005044
3518404;512;-22,79707813;-45,18368632;"Guaratinguetá";"SÃO PAULO";"SP";"Sudeste";"Centro Subregional B";"RMVPLN";1;112072;"95%";119073;119753;0,015264132;752,4;159,1613503;"FRANCISCO CARLOS MOREIRA DOS SANTOS";"PSDB";"MARCUS AUGUSTIN SOLIVA";"PSB";49;26,04;4120222,672;35017,14789;"Serviços";290569901,5;154372598,2;"0,531275254";"";931,0595652;65880;45977;15266;47830;33468;11304;0,065570464;0,06193668;0,012755361;"70%";0,683204633;0,570086773;0,673556378;"14,3607765";0,798;"Sim";"2006";"Não";0,550132355765618;0,127479061067364;0,383931926548813
3520202;513;-23,20720677;-46,15831467;"Igaratá";"SÃO PAULO";"SP";"Sudeste";"Centro Local";"RMVPLN";0;8831;"79%";9349;9397;0,014352301;293;32,07167235;"ELZO ELIAS DE OLIVEIRA SOUZA";"PR";"CELSO FORTES PALAU";"PSDB";14;0;144875,1737;15660,48791;"Serviços";32408034,9;14532851,22;"0,448433583";"";758,88;5092;3692;1021;3095;2099;734;0,119566386;0,068232868;NA;"26%";0,19573505;0,28522923;0,214330945;"32,25459628";0,711;"Sim";"2011";"Em elaboração";0,541875066510588;0,108651697350218;0,39289134830265
3520400;514;-23,82213313;-45,36546632;"Ilhabela";"SÃO PAULO";"SP";"Sudeste";"Centro Local";"RMVPLN";1;28196;"99%";32197;32782;0,033729658;347,5;94,33669065;"ANTONIO LUIZ COLUCCI";"PPS";"MARCIO BATISTA TENÓRIO";"PMDB";30;9,22;3256711,638;105112,8567;"Indústria";440112551,6;113833292,8;"0,258645868";"1412796,6";725,8927941;16540;8489;6947;9489;4611;4239;0,129827867;0,103841649;0,001805059;"54%";0,205577937;0,460427043;0,46347092;"18,98794266";0,756;"Sim";"2006";"Não";0,504545177231407;0,211915075346227;0,258953084009517
3524402;515;-23,30308173;-45,95987483;"Jacareí";"SÃO PAULO";"SP";"Sudeste";"";"RMVPLN";0;211214;"99%";226539;228214;0,017665542;459,7;496,4411573;"HAMILTON RIBEIRO MOTA";"PT";"IZAIAS JOSÉ DE SANTANA";"PSDB";130;115,08;8290851,208;37168,03791;"Indústria";765019828,4;544220064,5;"0,711380339";"889628,6";829,3177273;122982;91837;22025;89798;66524;16749;0,066615441;0,056295445;0,021538765;"72%";0,686514444;0,680342164;0,663059899;"17,34674815";0,777;"Sim";"2003";"Sim";0,538888937576135;0,0965102929706328;0,40241615325966
3524907;516;-23,25699036;-45,69483442;"Jambeiro";"SÃO PAULO";"SP";"Sudeste";"Centro Local";"RMVPLN";1;5349;"48%";6092;6200;0,033051147;184,3;33,64080304;"ALTEMAR MACHADO MENDES RIBEIRO";"DEM";"CARLOS ALBERTO DE SOUZA";"SD";11;0;289511,5357;49337,34419;"Indústria";31675494,67;16186276,32;"0,511003111";"Não informado";758,29;2454;1803;378;1243;933;167;0,140834948;0,177484139;0,002277328;"33%";0,267375169;0,237795209;0,208080297;"33,43922421";0,756;"Sim";"2015";"Em elaboração";0,395806451612903;0,0609677419354839;0,290806451612903
3526308;517;-23,08902791;-45,19160917;"Lagoinha";"SÃO PAULO";"SP";"Sudeste";"Centro Local";"RMVPLN";0;4841;"65%";4954;4949;0,005785175;255,5;19,36986301;"JOSÉ GALVÃO DA ROCHA";"PSDB";"CLAUDIO HENRIQUE DA SILVA";"PMDB";4;0;46033,7126;9269,777004;"Serviços";17346700,05;4987684,33;"0,287529289";"Não informado";573,93;3389;1870;1202;2151;1136;827;0,104822868;0,077655108;0,008439646;"37%";0,357076431;0,26519351;0,160964181;"Sem informação";0,693;"Não";"-";"Sem informação";0,684784805011113;0,242877348959386;0,377854111941806
3526605;518;-22,56045715;-44,9268443;"Lavrinhas";"SÃO PAULO";"SP";"Sudeste";"Centro Local";"RMVPLN";0;6590;"92%";7052;7102;0,017083766;167,1;42,50149611;"JOSE LUIZ DA CUNHA";"PSDB";"SERGIO RUGGERI DE MELO";"PTB";15;0;102436,1111;14739,00879;"Serviços";21874985,5;8201677,59;"0,374934081";"Não informado";486,264;2757;1924;607;1758;1135;414;0,111326937;0,079537343;0,002531701;"63%";0,433159564;0,579408727;0,386206286;"Sem informação";0,729;"Não";"-";"Sem informação";0,388200506899465;0,085468882005069;0,270909602928752
3527207;519;-22,74168361;-45,11272389;"Lorena";"SÃO PAULO";"SP";"Sudeste";"Centro de Zona B";"RMVPLN";0;82537;"97%";87178;87584;0,013770281;414,4;211,3513514;"FABIO MARCONDES";"PSDB";"FABIO MARCONDES";"PSDB";18;0;1630272,076;18882,65838;"Serviços";185221583,2;89940901,01;"0,485585424";"Não informado";858,695;42326;28627;10957;30810;21112;7727;0,062794485;0,072348997;0,008468267;"82%";0,772504847;0,70356606;0,530864505;"20,74593149";0,766;"Sim";"1995";"Não";0,483261782974059;0,125102758494702;0,326851936426745
3531704;520;-22,95458319;-45,84047263;"Monteiro Lobato";"SÃO PAULO";"SP";"Sudeste";"Centro Local";"RMVPLN";1;4120;"43%";4467;4509;0,020421696;333,3;13,52835284;"DANIELA DE CASSIA SANTOS";"PSB";"DANIELA DE CÁSSIA SANTOS BRITO";"PSB";10;0;50559,83512;11540,70649;"Serviços";16411033,66;4284606,25;"0,261080828";"Não informado";590,84875;2781;1808;551;2611;1488;554;0,039726466;-0,001085386;0,005147059;"21%";0,183445574;0,234297691;0,221797691;"45,2079566";0,71;"Não";"-";"Sem informação";0,616766467065868;0,122200044355733;0,400975826125527
3532306;521;-23,41513124;-45,38144812;"Natividade Da Serra";"SÃO PAULO";"SP";"Sudeste";"Centro Local";"RMVPLN";1;6678;"42%";6786;6770;0,004018835;833,4;8,123350132;"BENEDITO CARLOS DE CAMPOS SILVA";"PSDB";"MARIA DE LOURDES DE OLIVEIRA CARVALHO";"PPS";15;0;53987,65886;7914,918467;"Adm. Pública";25168933,14;9132476,43;"0,362847181";"Não informado";458,0789474;2411;1569;593;1511;945;397;0,106721194;0,083559683;NA;"20%";0,193414125;0,197560778;0,191119072;"Sem informação";0,655;"Não";"-";"Sem informação";0,356129985228951;0,0875923190546529;0,231757754800591
3535606;522;-23,38002949;-45,66692442;"Paraibuna";"SÃO PAULO";"SP";"Sudeste";"Centro Local";"RMVPLN";0;17388;"30%";18125;18166;0,01043201;809,6;22,43824111;"ANTÔNIO MARCOS DE BARROS";"DEM";"VICTOR DE CASSIO MIRANDA";"PSDB";34;0;243182,9834;13480,20972;"Serviços";60420164,86;33885665,53;"0,560833715";"Não informado";619,541;9315;6595;1994;5672;3956;1203;0,107622332;0,106348383;0,000584795;"30%";0,287357862;0,22762566;0,193296214;"44,24044683";0,719;"Sim";"2013";"Sim";0,512771110866454;0,109765495981504;0,363040845535616
3538006;523;-22,93363539;-45,4605404;"Pindamonhangaba";"SÃO PAULO";"SP";"Sudeste";"";"RMVPLN";1;146995;"96%";160614;162327;0,022398512;729,9;222,3962187;"VITO ARDITO LERARIO";"PSDB";"ISAEL DOMINGUES";"PR";72;79,84;5631210,787;35853,42595;"Indústria";414346175;255203843,9;"0,615919391";"Não informado";790,6482682;82869;57550;19181;56662;39494;13084;0,078208723;0,079508688;0,043971278;"83%";0,773512517;0,750092347;0,625217863;"17,62513848";0,773;"Sim";"2006";"Não";0,510506570071522;0,118162720927511;0,354531285614839
3538501;524;-22,61018702;-45,18449932;"Piquete";"SÃO PAULO";"SP";"Sudeste";"Centro Local";"RMVPLN";0;14107;"94%";14123;14048;0,000283427;176;79,81818182;"ANA MARIA DE GOUVEA";"PT";"ANA MARIA DE GOUVÊA";"PSB";5;0;125743,7916;8806,821093;"Serviços";28430028,37;8299270,93;"0,291919193";"Não informado";682,9813043;5558;4044;1080;4040;2904;783;0,068471413;0,06643011;0,007138697;"71%";0,603809371;0,349188957;0,521724961;"7,042749489";0,757;"Não";"-";"Sem informação";0,395643507972665;0,076879271070615;0,287870159453303
3540754;525;-22,83808574;-45,25701523;"Potim";"SÃO PAULO";"SP";"Sudeste";"Centro Local";"RMVPLN";0;19397;"76%";22453;22911;0,037253604;44,5;514,8539326;"BENITO CARLOS THOMAZ";"PMN";"ERICA SOLER SANTOS DE OLIVEIRA";"PR";4;0;163328,4943;7596,320835;"Adm. Pública";42056688,2;9221921,51;"0,219273602";"Não informado";427,6163636;5544;3332;1787;2974;1713;999;0,142324591;0,123341524;NA;"48%";0,493986336;0,516019493;0,352263808;"4,548762737";0,697;"Não";"-";"Não";0,241979835013749;0,0779974684649295;0,145432325084021
3541901;526;-22,53644873;-44,77237696;"Queluz";"SÃO PAULO";"SP";"Sudeste";"Centro Local";"RMVPLN";0;11309;"82%";12600;12777;0,027392959;249,8;51,14891914;"ANA BELA COSTA TORINO";"PMDB";"LAURINDO JOAQUIM DA SILVA GARCEZ";"PSDB";9;0;181159,2051;14807,8474;"Serviços";31457286,76;10950886,37;"0,348119228";"Não informado";549,6055556;3435;2379;740;2272;1572;480;0,086396556;0,090430766;0,000285388;"72%";0,566159253;0,7009162;0,586218485;"32,20871246";0,722;"Não";"-";"Sem informação";0,268842451279643;0,0579165688346247;0,186193942239962
3542305;527;-23,25366985;-45,52616445;"Redenção Da Serra";"SÃO PAULO";"SP";"Sudeste";"Centro Local";"RMVPLN";0;3873;"57%";3930;3919;0,003659185;309,4;12,6664512;"BENEDITO MANOEL DE MORAIS";"PMDB";"RICARDO EVANGELISTA LOBATO";"PTB";3;0;44010,06344;11136,14966;"Adm. Pública";15790116,27;4342286,82;"0,275000307";"Não informado";450,7576923;1880;1176;459;1266;811;306;0,077152747;0,084471771;NA;"14%";0,128510655;0,180185084;0,143248856;"Sem informação";0,657;"Não";"-";"Sem informação";0,47971421280939;0,117121714723144;0,300076550140342
3544301;528;-22,89294236;-45,30157155;"Roseira";"SÃO PAULO";"SP";"Sudeste";"Centro Local";"RMVPLN";0;9599;"95%";10344;10429;0,018862622;130,7;79,79342005;"JONAS POLYDORO";"PT";"JONAS POLYDORO";"PSD";5;0;207925,6082;20449,01733;"Serviços";34418163,68;10904245,5;"0,316816597";"Não informado";604,2246154;4843;3374;1041;3414;2343;779;0,075658858;0,059699317;0,008195401;"72%";0,469201318;0,599316337;0,405721704;"9,749439407";0,737;"Não";"-";"Sem informação";0,464378176239333;0,0998178157062038;0,323520951193787
3546009;529;-23,39936776;-45,8843195;"Santa Branca";"SÃO PAULO";"SP";"Sudeste";"Centro Local";"RMVPLN";0;13763;"88%";14534;14601;0,013719992;275,3;53,03668725;"ADRIANO PEREIRA";"PT";"CELSO SIMÃO LEITE";"PSDB";7;0;237226,3869;16479,77679;"Indústria";42731120,58;14607465,08;"0,341846057";"Não informado";670,7908824;6046;4647;968;4008;3025;643;0,089656111;0,085257702;0,000166168;"49%";0,468623339;0,219884434;0,176050008;"55,30591082";0,735;"Não";"-";"Sem informação";0,414081227313198;0,0662968289843161;0,318265872200534
3548203;530;-22,82591668;-45,66486636;"Santo Antônio Do Pinhal";"SÃO PAULO";"SP";"Sudeste";"Centro Local";"RMVPLN";1;6486;"59%";6767;6784;0,010659373;133;51,0075188;"CLODOMIRO CORREIA DE TOLEDO JUNIOR";"PT";"CLODOMIRO CORREIA DE TOLEDO JUNIOR";"PSD";13;0;78388,32619;11642,40698;"Serviços";26879551,67;8096963,46;"0,301231343";"Não informado";867,5933333;3952;2597;925;2264;1449;548;0,123778484;0,110381545;0,034537186;"31%";0,174845207;0,347520477;0,167691966;"14,81481481";0,706;"Sim";"2013";"Em elaboração";0,582547169811321;0,136350235849057;0,3828125
3548609;531;-22,69404474;-45,73744626;"São Bento Do Sapucaí";"SÃO PAULO";"SP";"Sudeste";"Centro Local";"RMVPLN";1;10468;"48%";10864;10880;0,009326116;252,6;43,07205067;"ILDEFONSO MENDES NETO";"PSDB";"RONALDO RIVELINO VENÂNCIO";"PV";4;0;146826,3146;13556,11805;"Serviços";29045779,86;9388512,28;"0,323231544";"Não informado";601,320625;5376;3687;1231;3407;2368;755;0,092592683;0,102712304;0,024371084;"38%";0,329553284;0,184687192;0,198636597;"9,218289086";0,72;"Não";"-";"Sem informação";0,494117647058824;0,113143382352941;0,338878676470588
3549607;532;-22,64319799;-44,57965549;"São José Do Barreiro";"SÃO PAULO";"SP";"Sudeste";"Centro Local";"RMVPLN";1;4077;"70%";4185;4183;0,006557728;571;7,325744308;"JOSÉ MILTON DE MAGALHÃES SERAFIM";"PSDB";"ALEXANDRE DE SIQUEIRA BRAGA";"PMDB";5;0;41868,46515;9992,473783;"Adm. Pública";19986137,67;5270189,52;"0,263692245";"Não informado";544,5766667;1352;956;291;840;612;150;0,093304899;0,141721938;0,002777778;"47%";0,273851254;0,312560061;0,105961788;"Sem informação";0,684;"Não";"-";"Sem informação";0,32321300502032;0,0695672961989003;0,228544107100167
3549904;500;-23,20648739;-45,886193;"São José Dos Campos";"SÃO PAULO";"SP";"Sudeste";"Capital Regional C";"RMVPLN";1;629921;"98%";688597;695992;0,02251517;1099,8;632,8350609;"CARLOS JOSE DE ALMEIDA";"PT";"FELÍCIO RAMUTH";"PSDB";316;270,12;27401017,04;40699,31458;"Serviços";2596017057;2079325880;"0,800967727";"7903350,01";1271,023132;402274;314069;59631;303954;236412;47912;0,058451861;0,044733591;0,119639528;"84%";0,826460361;0,825633152;0,821758428;"13,50883066";0,807;"Sim";"2006";"Sim";0,577986528580788;0,0856777089391832;0,451253750043104
3550001;533;-23,22328971;-45,31177803;"São Luís Do Paraitinga";"SÃO PAULO";"SP";"Sudeste";"Centro Local";"RMVPLN";1;10397;"59%";10731;10735;0,007936187;617,3;17,39024785;"ALEX EUZÉBIO TORRES";"PR";"ANA LUCIA BILARD SICHERLE";"PSDB";18;0;135019,6376;12593,94064;"Serviços";34232519,3;11546487,47;"0,337295873";"Não informado";505,7353571;5414;3613;1342;3381;2271;794;0,097312093;0,110673481;0,052459956;"43%";0,334000534;0,282624072;0,115365275;"Sem informação";0,697;"Sim";"2010";"Não";0,504331625523987;0,125011644154634;0,336562645551933
3550704;534;-23,80249423;-45,404811;"São Sebastião";"SÃO PAULO";"SP";"Sudeste";"Centro de Zona B";"RMVPLN";1;73942;"99%";83020;84294;0,029373264;400,4;210,5244755;"ERNANE BILOTTE PRIMAZZI";"PSC";"FELIPE AUGUSTO";"PSDB";126;24,62;5772025,891;71810,12318;"Serviços";568791809,2;354308662,9;"0,622914496";"Não informado";815,6771429;31905;19692;9524;19135;11717;5910;0,10941665;0,100136012;0,007110089;"49%";0,319649754;0,629298707;0,579984768;"24,474412";0,772;"Não";"-";"Não";0,378496690155883;0,112985503120032;0,233610933162503
3552007;535;-22,66359374;-44,85164341;"Silveiras";"SÃO PAULO";"SP";"Sudeste";"Centro Local";"RMVPLN";0;5792;"50%";6158;6193;0,01543653;414,8;14,93008679;"EDSON MENDES MOTA";"PR";"GUILHERME CARVALHO DA SILVA";"PSDB";6;0;52373,86361;8609,874011;"Adm. Pública";24690077,55;7355411,04;"0,297909596";"Não informado";474,0892308;2743;1807;729;1844;1233;466;0,079441262;0,09362473;NA;"30%";0,250589119;0,196015362;0,165809733;"32,67439961";0,678;"Não";"-";"Sem informação";0,442919425157436;0,11771354755369;0,291781043113192
3554102;536;-23,02903589;-45,562565;"Taubaté";"SÃO PAULO";"SP";"Sudeste";"";"RMVPLN";1;278686;"98%";302331;305174;0,020567848;624,9;488,356537;"JOSE BERNARDO ORTIZ MONTEIRO JUNIOR";"PSDB";"JOSE BERNARDO ORTIZ MONTEIRO JUNIOR";"PSDB";164;139,74;14988466,12;50563,0859;"Indústria";1013672915;725290474,4;"0,715507402";"1340897,64";1031,671795;199067;134032;53062;148225;101347;38542;0,057497916;0,066031097;0,021112522;"91%";0,889939869;0,832592843;0,737685182;"11,6891488";0,8;"Sim";"2011";"Sim";0,652306552982888;0,173874576471128;0,439198621114512
3554805;537;-22,9773815;-45,54413557;"Tremembé";"SÃO PAULO";"SP";"Sudeste";"";"RMVPLN";0;40984;"90%";44912;45414;0,023144592;191,4;237,2727273;"MARCELO VAQUELI";"PSB";"MARCELO VAQUELI";"PSB";22;10,75;528931,3194;12056,51386;"Serviços";105179220;45834160,56;"0,435772014";"Não informado";825,3524138;18381;12852;4185;11471;7810;2852;0,104749813;0,079715133;0,003521904;"66%";0,601158276;0,603157883;0,380777081;"11,2615149";0,785;"Sim";"2014";"Sim";0,404743030783459;0,0921521997621879;0,282996432818074
3555406;538;-23,4589649;-45,06760375;"Ubatuba";"SÃO PAULO";"SP";"Sudeste";"Centro Local";"RMVPLN";1;78801;"98%";86392;87364;0,023258709;710,8;122,9093979;"MAURICIO HUMBERTO FORNARI MOROMIZATO";"PT";"DELCIO JOSÉ SATO";"PSD";90;28,61;1457786,126;17277,05566;"Serviços";279143433,7;170382089;"0,610374698";"Não informado";763,3704639;39188;23257;13679;22558;12933;8337;0,124529578;0,10410127;0,012418737;"39%";0,370790503;0,497178548;0,365383498;"15,22266069";0,751;"Sim";"2006";"Sim";0,448560047616867;0,156574790531569;0,266208049082002
